product_id,sku,product_name,cate_report,sub_cate_report,cf_orders
168778795,7624255697946,Apple iPhone 13 256GB Xanh Lá,Phones - Tablets,Phones - Tablets,27
123554558,2281460688726,Apple iPhone 13 Pro 128GB  Vàng,Phones - Tablets,Phones - Tablets,27
89625099,6453747020012,Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng - Xanh Dương,Phones - Tablets,Phones - Tablets,25
171350275,5968323517033,Điện Thoại Oppo A16k (3GB/32G) - Hàng Chính Hãng - Đen bí ẩn,Phones - Tablets,Phones - Tablets,25
191921719,2920115715343,Điện thoại Samsung Galaxy A13 (4GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử - Xanh Dương,Phones - Tablets,Phones - Tablets,25
185821363,7938808266820,Điện thoại Xiaomi Redmi 10 (4GB/128GB) - Hàng chính hãng - Xám carbon,Phones - Tablets,Phones - Tablets,24
179547642,2856525838196,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,Phones - Tablets,Phones - Tablets,24
123554543,1991266676954,Apple iPhone 13 Pro Max 128GB Xám,Phones - Tablets,Phones - Tablets,24
187332798,3008881257008,Điện Thoại Nokia G11  (4GB/64GB) - Hàng Chính Hãng  - Xanh thiên hà,Phones - Tablets,Phones - Tablets,23
173764273,6356418892631,Điện thoại Samsung Galaxy A13 (4GB/128GB) - Hàng chính hãng - Đã kích hoạt bảo hành điện tử - Đen,Phones - Tablets,Phones - Tablets,23
120450359,1149208982382,Điện thoại Samsung Galaxy A03s (4GB/64GB) - Hàng chính hãng - Xanh Dương,Phones - Tablets,Phones - Tablets,23
191818697,9629218385358,Máy Tính Bảng Samsung Galaxy Tab S6 Lite (4GB/64GB) SM-P615 ĐÃ KÍCH HOẠT BẢO HÀNH ĐIỆN TỬ - Hàng Chính Hãng - Xám,Phones - Tablets,Phones - Tablets,22
120450355,9913879833519,Điện thoại Samsung Galaxy A03s (4GB/64GB) - Hàng chính hãng - Đen,Phones - Tablets,Phones - Tablets,22
25900866,4157695434552,Điện Thoại Nokia 105 Dual Sim (2019) - Hàng Chính Hãng - Xanh,Phones - Tablets,Phones - Tablets,22
117785985,2421337851874,Điện Thoại Để Bàn Panasonic KX-TS500MX - Hàng Chính Hãng,Phones - Tablets,Phones - Tablets,21
168721296,9614931843380,Apple iPhone SE 2022 64GB  Trắng,Phones - Tablets,Phones - Tablets,20
128865875,8754745822779,Điện Thoại Samsung Galaxy M32 (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử - Xanh,Phones - Tablets,Phones - Tablets,20
123547399,5447919661404,Apple iPhone 13 128GB Đen,Phones - Tablets,Phones - Tablets,19
123547432,4772788596860,Apple iPhone 13 256GB  Hồng,Phones - Tablets,Phones - Tablets,19
99376044,2006178471561,Điện Thoại Samsung Galaxy M12 (4GB/64GB) - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,19
168423771,9541041311403,Tecno Pova 2 6GB l 128GB - Điện Thoại Thông Minh Chiến Game Cực Đỉnh - Hàng Chính Hãng - Xanh,Phones - Tablets,Phones - Tablets,19
166542226,7073370660715,Điện thoại Xiaomi Redmi Note 11 (4GB/128GB) - Hàng chính hãng - Xanh ánh sao,Phones - Tablets,Phones - Tablets,18
72882728,2956647447495,Điện Thoại Nokia 215 4G - Hàng Chính Hãng - Black,Phones - Tablets,Phones - Tablets,18
161964617,1898927783898,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 8Gb và Bao da - Hàng nhập khẩu - Đen,Phones - Tablets,Phones - Tablets,18
158714989,2563430969672,Điện thoại Samsung Galaxy A03 (3GB/32GB) - Hàng chính hãng - Đen,Phones - Tablets,Phones - Tablets,17
114766720,6311443987218,Điện Thoại Oppo A16 (4GB/64G) - Hàng Chính Hãng - Xanh Thời Thượng,Phones - Tablets,Phones - Tablets,17
105615835,6703846909797,Điện Thoại Nokia 105 Single Sim - Đen - Hàng Chính Hãng,Phones - Tablets,Phones - Tablets,17
70766419,1139201322815,Apple iPhone 12 64GB  Trắng,Phones - Tablets,Phones - Tablets,16
56947752,8901398836245,Máy đọc sách Kindle PaperWhite Gen 4 (10th) - Bản 8GB - Hàng chính hãng - Đỏ Mận,Phones - Tablets,Phones - Tablets,16
190863213,8724572147854,Điện Thoại Nokia 105 4G - Hàng Chính Hãng - Xanh Ngọc,Phones - Tablets,Phones - Tablets,15
183251602,8271723011908,Điện thoại Xiaomi Redmi Note 11 (4GB/64GB) - Hàng chính hãng - Xanh hoàng hôn,Phones - Tablets,Phones - Tablets,15
132068862,6370877633411,Điện Thoại Oppo A55 (4GB/64GB) - Hàng Chính Hãng - Xanh Dương,Phones - Tablets,Phones - Tablets,15
72882730,4848325019200,Điện Thoại Nokia 215 4G - Hàng Chính Hãng - Xanh - Cyan,Phones - Tablets,Phones - Tablets,15
127461186,9709222377579,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu - 8gb,Phones - Tablets,Phones - Tablets,15
142545266,8324885899628,Điện Thoại Oppo A95 (8GB/128G) - Hàng Chính Hãng - Đen Mạnh Mẽ,Phones - Tablets,Phones - Tablets,14
158595560,5937952557740,Điện thoại Samsung Galaxy Z Flip3 5G (8GB/128GB) - Hàng chính hãng - Kem,Phones - Tablets,Phones - Tablets,14
179549114,9609016510121,Máy Đọc Sách All New Kindle 2019 8GB (10th) – Hàng Chính Hãng,Phones - Tablets,Phones - Tablets,14
191089549,7857957794698,Điện Thoại Nokia 110 4G - Hàng Chính Hãng - Vàng,Phones - Tablets,Phones - Tablets,14
97551088,2930866411206,Apple iPad Pro 11- inch M1 Wi-Fi 2021 -128GB Space Grey,Phones - Tablets,Phones - Tablets,14
99376047,9294750039362,Điện Thoại Samsung Galaxy M12 (4GB/64GB) - Hàng Chính Hãng - Xanh,Phones - Tablets,Phones - Tablets,13
126022663,5300970669528,Điện thoại Samsung Galaxy A03s (4GB/64GB) - Hàng chính hãng - Đen,Phones - Tablets,Phones - Tablets,13
103046583,9699888212863,Tecno Pova 2 6GB l 128GB - Điện Thoại Thông Minh Chiến Game Cực Đỉnh - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,13
49005147,8115496835165,Máy đọc sách Kindle PaperWhite Gen 4 (10th) - Bản 8GB - Hàng chính hãng - Xanh,Phones - Tablets,Phones - Tablets,13
145414121,2190284908953,Điện Thoại Nokia 105 Dual Sim 2019 - Hàng Chính Hãng - Black/Đen,Phones - Tablets,Phones - Tablets,13
32033725,3683462446523,Apple  iPhone 11 64GB Tím,Phones - Tablets,Phones - Tablets,13
126022664,9330314158890,Điện thoại Samsung Galaxy A03s (4GB/64GB) - Hàng chính hãng - Xanh Dương,Phones - Tablets,Phones - Tablets,13
146648973,5369629344207,Điện Thoại Samsung Galaxy M12 (3GB/32GB) - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,13
191548214,1546040286371,Điện thoại Samsung Galaxy M33 5G (8GB/128GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử - Xanh Dương,Phones - Tablets,Phones - Tablets,13
189106429,9145374927027,Điện Thoại Xiaomi Redmi 9C 4GB/128GB - Hàng Chính Hãng -  Cam bình minh,Phones - Tablets,Phones - Tablets,13
171865419,2015188748929,Điện Thoại Bàn Panasonic KX-TSC11 - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,13
163914816,8897988241272,Điện thoại bàn KX-TS500 hàng chính hãng - Xanh đen,Phones - Tablets,Phones - Tablets,13
189677319,3655238550333,Điện thoại Xiaomi Redmi 10A (2GB/32GB) - Hàng chính hãng - Xám,Phones - Tablets,Phones - Tablets,13
163914810,5119936109793,Điện thoại bàn KX-TS500 hàng chính hãng - Đen,Phones - Tablets,Phones - Tablets,13
181503304,8396578538136,Điện thoại Xiaomi Redmi Note 11 [4GB/128GB] [6GB/128GB] |Dimensity 810| Full Ngôn Ngữ - BH 12 tháng - 6GB/128GB - Đen,Phones - Tablets,Phones - Tablets,12
187254761,1370851719923,Điện Thoại Samsung Galaxy A13 (4GB/64GB) - Hàng Chính Hãng - Đen,Phones - Tablets,Phones - Tablets,12
